ref_user,ref_movie,rating,ref_cluster,ref_movie_cluster,ref_context1_1,ref_context1_2,ref_context2_1,ref_context2_2,ref_context2_3,ref_context3_1,ref_context3_2,ref_context3_3,ref_context4_1,ref_context4_2,ref_context4_3,ref_context4_4,ref_context4_5,context_vector
50,4267,4,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,"[0.06089210799332181, -0.1434938298463291, -0.059792998076363645, 0.0141766471232746]"
50,4276,4,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,"[-0.06089210799332181, -0.1434938298463291, -0.059792998076363645, 0.0141766471232746]"
50,4278,4,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, 0.0141766471232746]"
50,4287,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,"[0.046716597297247274, -0.12972808136148734, -0.005450580408720426, -0.04710513268645012]"
50,4347,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,"[0.046716597297247274, -0.12972808136148734, -0.005450580408720426, -0.04710513268645012]"
50,4365,4,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,"[0.06089210799332181, -0.1434938298463291, -0.059792998076363645, 0.0141766471232746]"
50,4366,4,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,"[0.046716597297247274, -0.04763267010552214, -0.005450580408720426, 0.008183400599361785]"
50,4368,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,"[0.046716597297247274, -0.12972808136148734, -0.005450580408720426, 0.008183400599361785]"
50,2909,4,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, 0.0141766471232746]"
50,4369,4,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, 0.0141766471232746]"
50,4372,3,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,"[0.06089210799332181, -0.1434938298463291, -0.059792998076363645, 0.0141766471232746]"
50,1890,5,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,"[0.046716597297247274, -0.04763267010552214, -0.005450580408720426, 0.0046185391561288135]"
50,4376,3,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,"[-0.019276864695498004, 0.10431209435077113, 0.01730928848700263, -0.004793418511482976]"
54,38,5,4,2,1,0,1,0,0,0,1,0,1,0,0,0,0,"[0.06089210799332181, 0.17232847099756515, 0.055346333411052905, -0.025612529354870874]"
54,47,4,4,0,1,0,1,0,0,1,0,0,0,1,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, -0.04710513268645012]"
54,67,3,4,3,1,0,0,1,0,1,0,0,0,1,0,0,0,"[-0.02577282237492563, -0.1255018361242227, -0.07815004205127113, -0.061368435861239815]"
54,102,4,4,1,1,0,1,0,0,1,0,0,1,0,0,0,0,"[-0.019276864695498004, 0.10431209435077113, 0.01730928848700263, -0.004793418511482976]"
54,108,2,4,3,0,1,1,0,0,1,0,0,0,0,1,0,0,"[0.025772822374925588, 0.16387053732045326, -0.07815004205127113, -0.04508241195508943]"
54,109,4,4,2,0,1,1,0,0,1,0,0,0,0,1,0,0,"[-0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.009670968036486927]"
54,112,3,4,1,1,0,1,0,0,1,0,0,1,0,0,0,0,"[-0.019276864695498004, 0.10431209435077113, 0.01730928848700263, -0.004793418511482976]"
54,115,5,4,3,1,0,1,0,0,1,0,0,1,0,0,0,0,"[-0.02577282237492563, 0.16387053732045326, -0.07815004205127113, 0.0796440863002981]"
54,124,2,4,1,1,0,0,1,0,1,0,0,0,1,0,0,0,"[-0.019276864695498004, -0.10282694263639651, 0.01730928848700263, -0.012622613389868934]"
54,159,4,4,2,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.025612529354870874]"
54,166,4,4,1,1,0,0,1,0,1,0,0,1,0,0,0,0,"[-0.019276864695498004, -0.10282694263639651, 0.01730928848700263, -0.004793418511482976]"
54,3510,3,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.0046185391561288135]"
54,3545,4,4,0,1,0,1,0,0,1,0,0,0,1,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, -0.04710513268645012]"
54,3579,5,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.0046185391561288135]"
54,3610,5,4,0,1,0,1,0,0,1,0,0,0,1,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, -0.04710513268645012]"
54,3649,4,4,2,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.025612529354870874]"
54,2141,5,4,2,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.025612529354870874]"
54,3687,3,4,3,1,0,1,0,0,1,0,0,1,0,0,0,0,"[-0.02577282237492563, 0.16387053732045326, -0.07815004205127113, 0.0796440863002981]"
54,3695,3,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.0046185391561288135]"
54,3696,5,4,0,1,0,1,0,0,1,0,0,0,1,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, -0.04710513268645012]"
54,3697,4,4,0,1,0,1,0,0,1,0,0,0,1,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, -0.04710513268645012]"
54,3723,3,4,2,1,0,0,1,0,1,0,0,0,1,0,0,0,"[0.06089210799332181, -0.1434938298463291, -0.059792998076363645, 0.0141766471232746]"
54,3724,5,4,2,1,0,1,0,0,1,0,0,0,1,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, 0.0141766471232746]"
54,3725,4,4,2,1,0,1,0,0,1,0,0,0,1,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, 0.0141766471232746]"
54,3726,2,4,2,1,0,0,0,1,0,1,0,1,0,0,0,0,"[0.06089210799332181, -0.05951871735451118, 0.055346333411052905, -0.025612529354870874]"
54,3731,4,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.0046185391561288135]"
54,3735,4,4,1,0,1,0,0,1,1,0,0,0,1,0,0,0,"[0.019276864695498004, -0.0012126943474202964, 0.01730928848700263, -0.012622613389868934]"
54,3806,4,4,0,1,0,0,0,1,1,0,0,0,1,0,0,0,"[0.046716597297247274, -0.04763267010552214, -0.005450580408720426, -0.04710513268645012]"
54,3823,4,4,0,0,1,0,0,1,1,0,0,1,0,0,0,0,"[-0.04671659729724711, -0.04763267010552214, -0.005450580408720426, 0.0046185391561288135]"
54,3854,5,4,2,1,0,0,0,1,1,0,0,0,0,1,0,0,"[0.06089210799332181, -0.05951871735451118, -0.059792998076363645, -0.009670968036486927]"
54,3879,4,4,0,0,1,0,1,0,1,0,0,1,0,0,0,0,"[-0.04671659729724711, -0.12972808136148734, -0.005450580408720426, 0.0046185391561288135]"
54,2490,5,4,2,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.025612529354870874]"
91,38,4,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, 0.0141766471232746]"
91,51,4,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,"[-0.04671659729724711, 0.15463112312157687, -0.005450580408720426, -0.04710513268645012]"
91,187,2,0,2,0,1,0,1,0,1,0,0,0,0,1,0,0,"[-0.06089210799332181, -0.1434938298463291, -0.059792998076363645, -0.009670968036486927]"
91,233,4,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,"[-0.04671659729724711, 0.15463112312157687, -0.005450580408720426, -0.04710513268645012]"
91,3726,5,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,"[-0.06089210799332181, -0.1434938298463291, -0.059792998076363645, 0.0141766471232746]"
91,3727,3,0,2,1,0,1,0,0,1,0,0,0,1,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, 0.0141766471232746]"
127,38,3,0,2,1,0,0,1,0,1,0,0,1,0,0,0,0,"[0.06089210799332181, -0.1434938298463291, -0.059792998076363645, -0.025612529354870874]"
127,3642,5,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,"[-0.04671659729724711, -0.12972808136148734, -0.005450580408720426, 0.0046185391561288135]"
127,3656,5,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,"[0.06089210799332181, -0.1434938298463291, -0.059792998076363645, 0.0141766471232746]"
127,3712,4,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.0472813298529526]"
127,3714,3,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,"[-0.019276864695498004, -0.10282694263639651, 0.01730928848700263, -0.004793418511482976]"
127,3726,5,0,2,1,0,0,0,1,1,0,0,0,0,1,0,0,"[0.06089210799332181, -0.05951871735451118, -0.059792998076363645, -0.009670968036486927]"
127,3737,5,0,3,0,1,0,0,1,0,0,1,0,1,0,0,0,"[0.025772822374925588, -0.08278631911239619, 0.08169709051830237, -0.061368435861239815]"
127,3740,2,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,"[0.06089210799332181, -0.1434938298463291, -0.059792998076363645, 0.0141766471232746]"
127,3750,4,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,"[-0.04671659729724711, 0.15463112312157687, -0.005450580408720426, 0.0046185391561288135]"
127,3834,5,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,"[0.046716597297247274, 0.15463112312157687, 0.02178456092913885, -0.04710513268645012]"
127,3867,4,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,"[-0.04671659729724711, 0.15463112312157687, -0.005450580408720426, 0.008183400599361785]"
127,3899,3,0,3,1,0,0,1,0,1,0,0,0,0,1,0,0,"[-0.02577282237492563, -0.1255018361242227, -0.07815004205127113, -0.04508241195508943]"
127,3922,5,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.025612529354870874]"
127,4003,5,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.0046185391561288135]"
127,4070,4,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,"[-0.04671659729724711, -0.12972808136148734, -0.005450580408720426, 0.0046185391561288135]"
127,4090,4,0,2,0,1,0,1,0,1,0,0,0,0,1,0,0,"[-0.06089210799332181, -0.1434938298463291, -0.059792998076363645, -0.009670968036486927]"
127,4147,3,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,"[0.046716597297247274, -0.12972808136148734, -0.005450580408720426, 0.0472813298529526]"
127,4163,5,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,"[-0.019276864695498004, -0.10282694263639651, 0.01730928848700263, -0.004793418511482976]"
127,4182,5,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,"[0.019276864695498004, -0.10282694263639651, 0.01730928848700263, -0.004793418511482976]"
127,4202,4,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, -0.12972808136148734, -0.005450580408720426, 0.0046185391561288135]"
127,4217,5,0,2,0,1,1,0,0,1,0,0,1,0,0,0,0,"[-0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.025612529354870874]"
127,4219,2,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,"[0.046716597297247274, -0.12972808136148734, -0.005450580408720426, 0.0472813298529526]"
127,4228,4,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,"[-0.04671659729724711, -0.12972808136148734, -0.005450580408720426, 0.0046185391561288135]"
127,4255,5,0,2,0,1,0,1,0,1,0,0,1,0,0,0,0,"[-0.06089210799332181, -0.1434938298463291, -0.059792998076363645, -0.025612529354870874]"
127,4259,4,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,"[-0.06089210799332181, -0.1434938298463291, -0.059792998076363645, 0.0141766471232746]"
127,4265,3,0,2,1,0,0,1,0,1,0,0,1,0,0,0,0,"[0.06089210799332181, -0.1434938298463291, -0.059792998076363645, -0.025612529354870874]"
127,4277,4,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,"[-0.019276864695498004, -0.10282694263639651, 0.01730928848700263, -0.004793418511482976]"
127,4303,5,0,2,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.025612529354870874]"
127,4304,5,0,2,1,0,0,1,0,1,0,0,0,1,0,0,0,"[0.06089210799332181, -0.1434938298463291, -0.059792998076363645, 0.0141766471232746]"
127,4319,4,0,2,1,0,0,1,0,1,0,0,1,0,0,0,0,"[0.06089210799332181, -0.1434938298463291, -0.059792998076363645, -0.025612529354870874]"
127,4320,4,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,"[0.019276864695498004, -0.10282694263639651, -0.009790893406347813, 0.0027879027097183666]"
37,39,4,4,3,1,0,0,0,1,1,0,0,0,0,1,0,0,"[-0.02577282237492563, -0.08278631911239619, -0.07815004205127113, -0.04508241195508943]"
37,47,4,4,0,1,0,0,1,0,0,1,0,0,0,1,0,0,"[0.046716597297247274, -0.12972808136148734, 0.02178456092913885, 0.008183400599361785]"
37,103,3,4,2,1,0,0,0,1,1,0,0,0,1,0,0,0,"[0.06089210799332181, -0.05951871735451118, -0.059792998076363645, 0.0141766471232746]"
37,199,2,4,2,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, -0.025612529354870874]"
37,3510,3,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.008183400599361785]"
37,3571,5,4,2,1,0,0,1,0,0,1,0,0,1,0,0,0,"[0.06089210799332181, -0.1434938298463291, 0.055346333411052905, 0.0141766471232746]"
37,3572,4,4,3,1,0,0,1,0,0,1,0,0,0,1,0,0,"[-0.02577282237492563, -0.1255018361242227, 0.02015708944041944, -0.04508241195508943]"
37,3573,4,4,1,1,0,0,1,0,0,1,0,0,1,0,0,0,"[-0.019276864695498004, -0.10282694263639651, -0.01315384946511754, -0.012622613389868934]"
37,3574,4,4,1,1,0,0,1,0,0,1,0,0,1,0,0,0,"[-0.019276864695498004, -0.10282694263639651, -0.01315384946511754, -0.012622613389868934]"
37,3575,3,4,1,1,0,0,1,0,0,1,0,0,1,0,0,0,"[-0.019276864695498004, -0.10282694263639651, -0.01315384946511754, -0.012622613389868934]"
37,3576,5,4,1,0,1,0,1,0,0,1,0,0,0,1,0,0,"[0.019276864695498004, -0.10282694263639651, -0.01315384946511754, 0.0027879027097183666]"
37,3577,3,4,0,1,0,0,1,0,0,1,0,0,0,1,0,0,"[0.046716597297247274, -0.12972808136148734, 0.02178456092913885, 0.008183400599361785]"
37,3578,3,4,1,1,0,0,1,0,0,1,0,0,0,1,0,0,"[-0.019276864695498004, -0.10282694263639651, -0.01315384946511754, 0.0027879027097183666]"
37,3711,2,4,2,1,0,0,1,0,1,0,0,0,1,0,0,0,"[0.06089210799332181, -0.1434938298463291, -0.059792998076363645, 0.0141766471232746]"
37,3717,5,4,2,1,0,0,1,0,1,0,0,0,1,0,0,0,"[0.06089210799332181, -0.1434938298463291, -0.059792998076363645, 0.0141766471232746]"
37,3718,5,4,2,1,0,1,0,0,1,0,0,0,1,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, 0.0141766471232746]"
89,1,2,4,3,1,0,1,0,0,1,0,0,0,0,1,0,0,"[-0.02577282237492563, 0.16387053732045326, -0.07815004205127113, -0.04508241195508943]"
89,52,5,4,3,1,0,1,0,0,0,0,1,1,0,0,0,0,"[-0.02577282237492563, 0.16387053732045326, 0.08169709051830237, 0.0796440863002981]"
89,65,2,4,1,1,0,1,0,0,1,0,0,1,0,0,0,0,"[-0.019276864695498004, 0.10431209435077113, 0.01730928848700263, -0.004793418511482976]"
89,66,2,4,0,1,0,0,1,0,0,1,0,0,0,1,0,0,"[0.046716597297247274, -0.12972808136148734, 0.02178456092913885, 0.008183400599361785]"
89,104,3,4,3,1,0,1,0,0,0,1,0,1,0,0,0,0,"[-0.02577282237492563, 0.16387053732045326, 0.02015708944041944, 0.0796440863002981]"
89,180,4,4,0,0,1,1,0,0,1,0,0,0,0,1,0,0,"[-0.04671659729724711, 0.15463112312157687, -0.005450580408720426, 0.008183400599361785]"
89,201,4,4,0,1,0,0,0,1,1,0,0,0,0,1,0,0,"[0.046716597297247274, -0.04763267010552214, -0.005450580408720426, 0.008183400599361785]"
89,212,2,4,3,1,0,1,0,0,0,1,0,0,0,0,1,0,"[-0.02577282237492563, 0.16387053732045326, 0.02015708944041944, 0.029972176255959018]"
89,3519,4,4,2,1,0,1,0,0,0,1,0,0,0,1,0,0,"[0.06089210799332181, 0.17232847099756515, 0.055346333411052905, -0.009670968036486927]"
89,3545,4,4,0,1,0,1,0,0,1,0,0,0,0,0,1,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.0472813298529526]"
89,3553,4,4,2,1,0,1,0,0,0,1,0,0,0,1,0,0,"[0.06089210799332181, 0.17232847099756515, 0.055346333411052905, -0.009670968036486927]"
89,3554,4,4,1,1,0,1,0,0,0,1,0,1,0,0,0,0,"[-0.019276864695498004, 0.10431209435077113, -0.01315384946511754, -0.004793418511482976]"
89,3595,1,4,1,1,0,1,0,0,1,0,0,0,1,0,0,0,"[-0.019276864695498004, 0.10431209435077113, 0.01730928848700263, -0.012622613389868934]"
89,3628,5,4,2,1,0,1,0,0,1,0,0,0,1,0,0,0,"[0.06089210799332181, 0.17232847099756515, -0.059792998076363645, 0.0141766471232746]"
89,3624,4,4,2,1,0,1,0,0,0,1,0,0,0,1,0,0,"[0.06089210799332181, 0.17232847099756515, 0.055346333411052905, -0.009670968036486927]"
89,3750,4,4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, -0.12972808136148734, -0.005450580408720426, 0.0046185391561288135]"
243,1,3,4,3,1,0,1,0,0,1,0,0,0,1,0,0,0,"[-0.02577282237492563, 0.16387053732045326, -0.07815004205127113, -0.061368435861239815]"
243,4091,2,4,2,1,0,0,1,0,1,0,0,1,0,0,0,0,"[0.06089210799332181, -0.1434938298463291, -0.059792998076363645, -0.025612529354870874]"
243,4092,3,4,3,1,0,1,0,0,1,0,0,0,1,0,0,0,"[-0.02577282237492563, 0.16387053732045326, -0.07815004205127113, -0.061368435861239815]"
243,4188,5,4,2,1,0,1,0,0,0,0,1,1,0,0,0,0,"[0.06089210799332181, 0.17232847099756515, 0.028799272419941745, -0.025612529354870874]"
243,4197,4,4,1,1,0,1,0,0,1,0,0,1,0,0,0,0,"[-0.019276864695498004, 0.10431209435077113, 0.01730928848700263, -0.004793418511482976]"
49,47,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,"[0.046716597297247274, 0.15463112312157687, 0.02178456092913885, 0.008183400599361785]"
49,51,4,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,"[0.046716597297247274, -0.12972808136148734, -0.005450580408720426, -0.04710513268645012]"
49,93,3,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,"[-0.04671659729724711, -0.04763267010552214, -0.005450580408720426, -0.04710513268645012]"
49,81,5,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.008183400599361785]"
49,82,5,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,"[0.046716597297247274, -0.12972808136148734, -0.005450580408720426, 0.008183400599361785]"
49,83,3,0,3,1,0,0,1,0,0,1,0,1,0,0,0,0,"[-0.02577282237492563, -0.1255018361242227, 0.02015708944041944, 0.0796440863002981]"
49,84,5,0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,"[-0.02577282237492563, 0.16387053732045326, -0.07815004205127113, -0.04508241195508943]"
49,85,4,0,3,1,0,1,0,0,1,0,0,0,0,1,0,0,"[-0.02577282237492563, 0.16387053732045326, -0.07815004205127113, -0.04508241195508943]"
49,104,3,0,3,1,0,0,1,0,1,0,0,0,1,0,0,0,"[-0.02577282237492563, -0.1255018361242227, -0.07815004205127113, -0.061368435861239815]"
62,47,5,4,0,1,0,1,0,0,0,1,0,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, 0.02178456092913885, 0.0046185391561288135]"
59,47,4,4,0,1,0,0,0,1,1,0,0,1,0,0,0,0,"[0.046716597297247274, -0.04763267010552214, -0.005450580408720426, 0.0046185391561288135]"
59,136,1,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,"[0.046716597297247274, -0.12972808136148734, -0.005450580408720426, -0.04710513268645012]"
59,138,3,4,0,1,0,0,0,1,1,0,0,0,1,0,0,0,"[0.046716597297247274, -0.04763267010552214, -0.005450580408720426, -0.04710513268645012]"
59,179,2,4,2,1,0,0,1,0,1,0,0,1,0,0,0,0,"[0.06089210799332181, -0.1434938298463291, -0.059792998076363645, -0.025612529354870874]"
59,153,3,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.0046185391561288135]"
59,3592,5,4,0,1,0,1,0,0,1,0,0,0,0,1,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.008183400599361785]"
59,3998,4,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.0046185391561288135]"
59,4000,4,4,0,1,0,0,1,0,1,0,0,0,1,0,0,0,"[0.046716597297247274, -0.12972808136148734, -0.005450580408720426, -0.04710513268645012]"
59,4010,3,4,3,1,0,0,0,1,1,0,0,1,0,0,0,0,"[-0.02577282237492563, -0.08278631911239619, -0.07815004205127113, 0.0796440863002981]"
59,4081,4,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.0046185391561288135]"
59,4223,3,4,3,1,0,0,0,1,1,0,0,0,0,0,1,0,"[-0.02577282237492563, -0.08278631911239619, -0.07815004205127113, 0.029972176255959018]"
59,4224,2,4,0,1,0,0,0,1,1,0,0,0,0,0,1,0,"[0.046716597297247274, -0.04763267010552214, -0.005450580408720426, 0.0472813298529526]"
59,3204,4,4,0,1,0,1,0,0,1,0,0,0,1,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, -0.04710513268645012]"
59,4327,1,4,3,1,0,1,0,0,1,0,0,1,0,0,0,0,"[-0.02577282237492563, 0.16387053732045326, -0.07815004205127113, 0.0796440863002981]"
59,4330,2,4,3,1,0,0,1,0,1,0,0,0,0,1,0,0,"[-0.02577282237492563, -0.1255018361242227, -0.07815004205127113, -0.04508241195508943]"
59,4334,3,4,0,1,0,0,1,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, -0.12972808136148734, -0.005450580408720426, 0.0046185391561288135]"
59,4354,2,4,0,1,0,0,0,1,0,1,0,1,0,0,0,0,"[0.046716597297247274, -0.04763267010552214, 0.02178456092913885, 0.0046185391561288135]"
143,47,4,2,0,1,0,0,1,0,0,1,0,0,1,0,0,0,"[0.046716597297247274, -0.12972808136148734, 0.02178456092913885, -0.04710513268645012]"
143,138,5,2,0,1,0,0,1,0,0,1,0,0,0,1,0,0,"[0.046716597297247274, -0.12972808136148734, 0.02178456092913885, 0.008183400599361785]"
143,3510,5,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,"[-0.04671659729724711, -0.12972808136148734, -0.010321273070884634, -0.04710513268645012]"
143,3535,4,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,"[-0.04671659729724711, -0.12972808136148734, -0.010321273070884634, -0.04710513268645012]"
143,3649,5,2,2,0,1,0,1,0,0,0,1,0,1,0,0,0,"[-0.06089210799332181, -0.1434938298463291, 0.028799272419941745, 0.0141766471232746]"
143,3708,5,2,1,0,1,0,1,0,0,0,1,0,1,0,0,0,"[0.019276864695498004, -0.10282694263639651, -0.009790893406347813, -0.012622613389868934]"
143,3860,4,2,1,1,0,0,1,0,1,0,0,0,0,1,0,0,"[-0.019276864695498004, -0.10282694263639651, 0.01730928848700263, 0.0027879027097183666]"
143,3861,4,2,2,1,0,0,1,0,1,0,0,0,1,0,0,0,"[0.06089210799332181, -0.1434938298463291, -0.059792998076363645, 0.0141766471232746]"
143,3862,4,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,"[-0.04671659729724711, -0.12972808136148734, -0.010321273070884634, -0.04710513268645012]"
143,3863,4,2,0,0,1,0,1,0,0,0,1,0,1,0,0,0,"[-0.04671659729724711, -0.12972808136148734, -0.010321273070884634, -0.04710513268645012]"
161,47,4,4,0,1,0,1,0,0,0,1,0,0,0,1,0,0,"[0.046716597297247274, 0.15463112312157687, 0.02178456092913885, 0.008183400599361785]"
161,212,5,4,3,1,0,1,0,0,0,1,0,1,0,0,0,0,"[-0.02577282237492563, 0.16387053732045326, 0.02015708944041944, 0.0796440863002981]"
161,3940,4,4,3,1,0,1,0,0,1,0,0,1,0,0,0,0,"[-0.02577282237492563, 0.16387053732045326, -0.07815004205127113, 0.0796440863002981]"
196,47,5,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, -0.04710513268645012]"
196,164,4,0,2,0,1,1,0,0,0,0,1,0,1,0,0,0,"[-0.06089210799332181, 0.17232847099756515, 0.028799272419941745, 0.0141766471232746]"
196,172,5,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,"[0.046716597297247274, 0.15463112312157687, 0.02178456092913885, -0.04710513268645012]"
196,202,3,0,2,0,1,0,1,0,1,0,0,0,1,0,0,0,"[-0.06089210799332181, -0.1434938298463291, -0.059792998076363645, 0.0141766471232746]"
196,212,5,0,3,1,0,1,0,0,0,1,0,0,1,0,0,0,"[-0.02577282237492563, 0.16387053732045326, 0.02015708944041944, -0.061368435861239815]"
196,3998,5,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.010321273070884634, -0.04710513268645012]"
196,4133,4,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.0046185391561288135]"
196,4134,2,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, -0.12972808136148734, -0.005450580408720426, 0.0046185391561288135]"
200,47,5,2,0,1,0,0,1,0,1,0,0,0,0,1,0,0,"[0.046716597297247274, -0.12972808136148734, -0.005450580408720426, 0.008183400599361785]"
200,3980,4,2,3,1,0,1,0,0,1,0,0,1,0,0,0,0,"[-0.02577282237492563, 0.16387053732045326, -0.07815004205127113, 0.0796440863002981]"
200,4057,5,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.010321273070884634, 0.0046185391561288135]"
200,4136,2,2,2,1,0,0,0,1,1,0,0,1,0,0,0,0,"[0.06089210799332181, -0.05951871735451118, -0.059792998076363645, -0.025612529354870874]"
213,47,5,4,0,1,0,1,0,0,1,0,0,1,0,0,0,0,"[0.046716597297247274, 0.15463112312157687, -0.005450580408720426, 0.0046185391561288135]"
